frame,x1,y1,w,h,score,ms
3125,96.71,263.96,216.43,61.6,0.8669,27.5
3126,97.13,263.87,217.25,61.22,0.9189,28.9
3127,96.78,262.9,217.45,60.93,0.9409,27.8
3128,98.47,262.09,216.5,61.31,0.9427,28.7
3129,98.19,261.86,217.11,61.02,0.9424,27.9
3130,98.58,261.8,217.28,60.71,0.9504,28.6
3131,99.32,260.85,217.04,60.5,0.9382,28.2
3132,98.69,260.18,216.73,60.55,0.9592,28.6
3133,99.22,259.34,216.31,60.56,0.9336,28.9
3134,99.5,258.42,214.88,61.06,0.9522,27.9
3135,102.24,258.26,214.45,60.96,0.9102,29.2
3136,102.65,255.97,214.76,61.47,0.9102,28.2
3137,103.66,254.24,214.8,61.69,0.8899,29.7
3138,105.06,252.89,212.25,61.84,0.8913,27.6
3139,104.31,251.98,210.55,61.53,0.843,29.0
3140,105.58,250.68,210.94,61.38,0.9046,28.3
3141,105.28,250.26,208.31,61.16,0.8858,28.8
3142,105.1,249.58,205.99,60.91,0.9697,28.7
3143,104.9,248.76,203.71,60.44,0.9637,28.2
3144,103.05,248.77,205.28,59.9,0.9545,28.3
3145,103.21,248.93,205.67,59.68,0.9212,27.4
3146,101.17,249.98,207.06,59.5,0.8315,28.4
3147,100.67,251.4,207.57,59.16,0.7667,27.7
3148,100.41,253.14,207.93,58.97,0.7731,28.3
3149,102.04,252.45,207.01,58.83,0.7295,27.7
3150,100.42,251.81,206.39,58.9,0.9266,28.7
3151,101.04,252.76,206.18,58.87,0.7685,27.6
3152,100.61,254.74,206.53,58.58,0.8532,28.4
3153,99.44,256.08,207.02,58.05,0.7436,27.4
3154,101.04,256.87,206.65,57.89,0.7473,29.0
3155,101.27,257.32,206.4,57.81,0.6487,27.5
3156,104.26,256.63,205.46,57.68,0.7665,28.6
3157,99.63,258.17,202.96,57.47,0.7132,27.7
3158,102.03,257.54,202.43,57.82,0.8862,28.4
3159,101.62,256.82,202.7,57.71,0.9024,27.7
3160,100.72,258.06,203.96,57.25,0.8274,28.4
3161,101.46,256.84,203.4,57.36,0.856,28.3
3162,100.3,255.83,204.06,56.98,0.8225,28.2
3163,99.03,256.43,205.95,56.49,0.7563,29.1
3164,98.36,255.48,205.3,57.08,0.8939,28.3
3165,98.32,254.25,204.73,57.83,0.9158,29.6
3166,98.67,253.28,204.45,58.25,0.9006,27.7
3167,97.87,252.64,205.14,58.1,0.9381,28.6
3168,97.96,252.24,205.57,58.14,0.9093,27.8
3169,96.57,251.59,205.76,58.76,0.9029,29.0
3170,94.37,252.05,206.9,58.73,0.8307,28.2
3171,95.65,252.59,207.9,58.96,0.929,28.5
3172,93.8,254.97,204.69,58.67,0.9114,28.6
3173,96.14,255.67,204.62,59.02,0.8904,28.0
3174,95.93,255.09,204.58,59.31,0.8628,29.5
3175,95.08,253.84,206.36,59.18,0.899,28.2
3176,94.53,252.79,207.33,59.29,0.8575,28.9
3177,94.3,252.46,207.41,59.61,0.8887,27.6
3178,95.66,252.87,206.99,59.64,0.6522,28.4
3179,94.97,253.15,207.14,59.43,0.8339,27.6
3180,96.38,255.43,208.47,58.91,0.8802,28.7
3181,96.16,255.11,210.46,58.83,0.9275,27.6
3182,101.84,251.94,203.69,64.79,0.8106,28.4
3183,99.97,239.73,204.6,62.13,0.8772,28.2
3184,98.27,243.68,208.54,60.7,0.8654,28.7
3185,98.3,245.83,209.36,60.75,0.8551,29.3
3186,97.0,248.19,211.77,60.44,0.8376,28.3
3187,97.41,248.54,209.58,60.21,0.9328,29.1
3188,99.02,248.06,210.55,60.22,0.8674,27.7
3189,97.95,249.4,211.59,60.53,0.9171,28.2
3190,95.99,251.63,214.3,59.95,0.8474,27.2
3191,95.04,254.23,215.76,59.48,0.7436,28.9
3192,93.74,257.11,216.91,59.12,0.6107,27.7
3193,94.48,259.14,216.31,59.43,0.6907,28.7
3194,96.16,259.7,215.34,59.68,0.7637,27.9
3195,94.29,261.26,215.44,59.92,0.8922,28.5
3196,91.37,263.99,212.92,59.41,0.8218,28.1
3197,94.26,266.65,212.61,59.49,0.7678,28.2
3198,91.92,271.17,210.87,59.22,0.53,29.1
3199,101.85,284.33,203.33,63.89,0.7529,27.9
3200,101.8,283.55,202.88,63.4,0.6418,28.3
3201,97.19,285.53,202.62,62.76,0.518,27.4
3202,95.97,287.71,203.58,62.03,0.6669,28.4
3203,95.21,290.22,202.28,60.9,0.676,27.6
3204,95.64,292.17,203.21,60.34,0.5635,28.5
3205,96.43,294.19,203.99,59.86,0.6299,27.4
3206,96.65,295.34,205.56,59.42,0.6372,29.1
3207,98.47,294.66,205.09,59.54,0.7093,27.3
3208,97.29,293.68,203.37,59.32,0.7345,28.4
3209,97.07,292.52,206.07,58.34,0.7154,27.6
3210,96.31,291.31,205.68,58.07,0.7542,28.1
3211,97.66,289.82,206.48,58.43,0.8063,27.6
3212,96.9,289.08,203.88,58.96,0.6459,28.5
3213,96.79,287.53,204.65,58.92,0.6516,28.0
3214,94.23,287.17,203.12,58.83,0.6424,28.5
3215,95.96,286.44,204.81,58.33,0.5502,28.8
3216,92.4,286.53,204.55,57.98,0.4201,28.7
3217,92.37,285.72,207.42,57.87,0.7724,28.5
3218,91.48,284.75,208.71,58.43,0.8268,27.5
3219,90.32,284.47,210.53,58.7,0.8209,28.7
3220,88.84,286.03,208.8,58.75,0.7335,27.9
3221,88.52,287.19,209.45,59.04,0.8417,28.5
3222,86.06,288.8,210.01,59.55,0.8631,27.1
3223,87.13,289.63,211.25,59.59,0.6447,28.3
3224,87.81,289.63,211.49,60.19,0.8105,27.5
3225,85.78,290.55,212.47,60.47,0.9103,29.1
3226,87.0,290.43,213.21,61.09,0.9118,28.0
3227,85.65,289.94,214.71,61.29,0.855,28.7
3228,84.2,290.15,216.06,61.21,0.8006,27.5
3229,83.24,289.21,216.99,61.61,0.9204,28.5
3230,81.63,288.61,217.54,62.02,0.9087,28.1
3231,80.93,287.42,217.43,62.64,0.9188,28.5
3232,79.49,287.92,218.32,62.57,0.758,27.9
3233,76.98,287.64,213.79,63.08,0.8895,28.4
3234,78.8,288.58,214.67,62.47,0.8767,28.7
3235,79.5,287.9,215.42,62.58,0.8809,28.5
3236,77.7,287.59,217.2,62.23,0.9203,28.4
3237,76.23,286.34,219.17,62.85,0.9585,27.9
3238,76.14,285.91,220.71,62.84,0.9274,29.7
3239,74.43,285.36,221.75,63.46,0.9659,28.2
3240,71.53,284.78,223.36,63.72,0.9258,28.6
3241,70.12,284.51,224.75,63.97,0.8666,27.4
3242,71.87,285.46,224.8,63.97,0.7567,28.6
3243,68.13,285.8,227.06,63.58,0.9159,27.7
3244,70.28,285.76,225.72,63.87,0.9452,29.1
3245,71.16,285.01,225.37,64.27,0.9441,28.1
3246,72.81,284.84,224.88,64.85,0.9555,28.5
3247,71.81,285.02,225.16,65.01,0.9412,28.4
3248,73.33,285.76,225.1,64.83,0.8402,28.3
3249,71.92,286.3,224.92,65.24,0.9191,29.2
3250,73.59,288.72,223.95,65.19,0.7009,27.9
3251,76.44,288.87,223.39,65.07,0.7929,28.9
3252,75.94,288.84,222.92,65.14,0.9151,27.3
3253,78.03,287.75,222.26,65.39,0.9389,28.6
3254,78.64,286.98,223.54,65.07,0.8959,27.4
3255,78.56,286.34,224.25,65.29,0.9118,28.5
3256,79.21,286.09,223.8,65.73,0.8598,27.7
3257,81.11,285.83,223.07,66.13,0.905,29.0
3258,81.34,286.55,220.58,65.63,0.9187,27.5
3259,82.54,286.75,218.94,64.6,0.9007,29.1
3260,79.71,286.55,218.23,63.4,0.7291,28.2
3261,83.01,285.94,218.32,63.62,0.8947,28.6
3262,81.96,285.51,220.27,63.13,0.844,28.4
3263,84.76,284.69,217.65,63.35,0.91,28.5
3264,85.64,284.48,215.72,63.63,0.9166,29.7
3265,85.55,284.61,214.36,63.75,0.9073,28.6
3266,85.4,284.24,217.33,63.37,0.8358,29.2
3267,84.58,284.67,213.42,64.25,0.8628,27.8
3268,83.98,285.01,212.76,63.69,0.7375,28.8
3269,84.44,284.29,214.36,63.99,0.8686,27.4
3270,84.04,284.22,215.65,64.23,0.9339,28.3
3271,82.68,286.23,214.23,63.14,0.8793,27.6
3272,84.26,287.32,214.29,63.2,0.4043,29.1
3273,84.6,287.23,215.57,63.5,0.7946,27.8
3274,84.37,286.93,217.23,63.59,0.8131,28.6
3275,84.09,286.93,218.2,63.96,0.8168,27.9
3276,83.23,287.7,218.5,64.07,0.475,28.6
3277,83.93,288.13,218.45,64.43,0.7651,27.9
3278,82.83,288.1,219.05,64.94,0.842,28.3
3279,82.89,287.45,220.53,64.98,0.8291,28.8
3280,84.88,285.4,214.74,70.4,0.8236,28.4
3281,84.44,286.36,217.77,69.05,0.8664,28.3
3282,81.37,286.92,219.31,68.64,0.7961,27.5
3283,81.15,287.63,220.74,67.53,0.8748,28.6
3284,80.15,287.06,221.76,67.37,0.8635,27.8
3285,79.74,286.78,222.66,67.33,0.8782,29.2
3286,80.31,287.33,223.96,66.95,0.8115,27.9
3287,80.13,287.6,223.56,67.53,0.754,28.8
3288,77.19,288.56,224.37,67.27,0.6345,27.6
3289,79.27,287.85,224.53,67.54,0.6361,28.6
3290,79.44,286.95,225.02,67.76,0.8391,27.9
3291,79.33,287.31,224.45,68.39,0.8833,28.6
3292,79.48,287.64,225.14,68.56,0.7258,28.0
3293,76.83,288.52,225.18,69.15,0.9362,28.6
3294,80.02,290.0,225.12,68.87,0.7777,28.3
3295,77.32,291.71,226.0,68.72,0.9263,28.5
3296,79.26,291.93,226.33,68.79,0.764,28.8
3297,78.79,292.32,226.61,68.89,0.7737,28.2
3298,79.51,293.63,226.79,68.51,0.5286,28.8
3299,79.72,294.31,221.45,72.5,0.5966,28.2
3300,85.89,293.67,217.26,75.11,0.5583,28.7
3301,86.27,293.62,215.39,76.95,0.4408,27.4
3302,87.94,293.21,219.07,74.41,0.7141,28.7
3303,87.17,293.03,215.03,78.25,0.6962,27.9
3304,86.41,292.61,213.75,80.18,0.5951,29.8
3305,83.12,292.55,219.87,76.64,0.757,28.5
3306,85.44,292.91,217.1,78.71,0.6116,28.7
3307,84.25,292.84,220.8,76.59,0.588,28.6
3308,82.73,292.62,220.93,74.78,0.6705,28.7
3309,84.26,291.61,217.7,77.66,0.7068,29.2
3310,85.78,290.6,215.06,80.1,0.7129,28.1
3311,87.19,289.24,214.19,81.83,0.6831,29.4
3312,84.66,289.56,212.99,83.11,0.6518,27.9
3313,85.04,289.15,211.55,84.31,0.837,28.8
3314,87.93,288.8,212.06,84.92,0.788,27.6
3315,87.28,287.62,211.47,86.25,0.7133,29.0
3316,87.3,286.55,210.07,87.46,0.79,28.1
3317,86.69,288.09,209.78,87.55,0.8141,28.7
3318,85.89,289.59,209.66,87.89,0.5561,28.4
3319,87.76,289.66,209.44,88.22,0.7869,28.9
3320,88.09,289.69,208.93,88.58,0.5982,29.1
3321,85.39,288.24,208.68,89.59,0.713,28.0
3322,83.71,288.8,209.17,89.75,0.701,29.1
3323,84.23,288.87,209.35,90.02,0.7869,28.0
3324,85.06,289.89,209.6,89.86,0.6221,28.8
3325,83.53,288.45,209.3,90.18,0.7514,27.7
3326,84.15,289.42,208.84,89.52,0.7801,28.8
3327,83.18,290.31,207.45,90.03,0.8314,27.9
3328,84.01,290.28,208.26,89.52,0.6822,28.8
3329,82.57,288.71,208.35,90.31,0.8208,28.2
3330,83.45,289.12,207.99,90.75,0.8031,28.4
3331,81.03,290.51,208.67,90.16,0.8304,28.4
3332,82.87,291.65,207.99,90.13,0.8321,28.6
3333,82.0,290.08,209.22,90.88,0.9109,28.5
3334,80.94,289.32,210.43,91.28,0.8724,27.9
3335,81.68,288.31,210.93,92.22,0.8958,29.0
3336,81.96,285.97,210.21,93.18,0.9001,28.0
3337,80.55,283.04,209.83,94.87,0.8978,29.9
3338,79.85,282.6,210.69,94.93,0.8765,28.1
3339,78.65,281.34,210.71,95.56,0.8973,29.1
3340,75.79,281.56,210.4,95.47,0.8803,27.9
3341,75.11,281.7,210.57,94.8,0.9023,28.8
3342,73.89,280.58,211.07,94.81,0.9045,28.2
3343,73.63,276.71,210.39,96.47,0.9361,28.5
3344,72.13,275.79,210.69,95.81,0.9323,29.0
3345,72.94,275.25,211.24,95.23,0.9036,28.2
3346,76.16,274.09,209.25,94.82,0.8971,28.6
3347,76.32,274.31,208.95,93.84,0.9474,27.9
3348,72.06,275.17,208.94,93.82,0.9283,28.7
3349,75.9,274.18,206.86,95.03,0.9264,27.3
3350,75.15,274.39,207.0,96.07,0.9203,28.4
3351,77.05,273.44,206.7,96.72,0.9133,27.5
3352,76.01,273.78,207.83,96.24,0.8982,28.5
3353,76.59,272.96,207.17,96.8,0.91,27.9
3354,75.79,273.33,206.56,96.68,0.9056,28.8
3355,80.04,272.89,204.85,97.25,0.7489,28.4
3356,79.43,273.06,203.03,97.09,0.8477,28.7
3357,79.42,271.33,202.45,97.79,0.8401,29.1
3358,80.03,272.6,201.64,96.22,0.8408,28.2
3359,81.52,271.89,199.68,96.15,0.8676,28.5
3360,82.03,272.84,199.17,95.75,0.7731,27.6
3361,83.59,270.6,198.25,96.74,0.8249,29.3
3362,83.85,269.65,197.21,96.66,0.8537,28.0
3363,85.05,268.47,197.55,96.72,0.8115,29.2
3364,82.36,268.74,199.02,96.02,0.8537,27.5
3365,81.19,268.07,198.58,96.32,0.7264,28.8
3366,85.31,267.32,197.05,97.1,0.829,28.2
3367,84.6,266.76,194.86,99.01,0.8955,28.6
3368,83.14,267.88,194.6,99.05,0.7781,28.6
3369,85.36,267.96,193.56,98.99,0.8694,28.6
3370,84.61,268.4,193.16,99.58,0.7924,29.3
3371,83.91,268.59,192.56,99.69,0.8526,28.0
3372,85.61,267.77,191.76,100.33,0.7113,28.3
3373,87.11,268.66,192.31,99.69,0.7323,27.5
3374,86.57,269.39,191.61,99.57,0.8299,29.7
3375,85.75,270.59,190.94,98.97,0.8909,27.9
3376,87.17,271.88,190.43,97.82,0.6968,28.8
3377,88.0,271.3,189.66,97.66,0.8054,28.3
3378,86.67,269.47,189.95,97.34,0.8306,28.8
3379,85.71,268.85,190.43,97.21,0.9002,28.6
3380,84.38,267.29,189.88,98.1,0.8265,28.4
3381,82.43,267.48,191.7,97.99,0.8843,28.8
3382,80.3,267.41,191.93,98.65,0.9073,28.0
3383,79.31,265.94,191.97,99.76,0.9015,29.7
3384,78.4,264.67,193.28,99.96,0.9149,27.9
3385,76.28,264.29,193.68,99.41,0.9258,29.1
3386,76.37,263.37,194.81,98.75,0.8842,27.9
3387,76.44,261.79,194.25,99.2,0.8816,28.9
3388,76.06,262.21,194.21,99.19,0.8427,28.4
3389,76.28,250.38,191.25,100.25,0.9297,28.2
3390,77.66,250.38,190.54,100.68,0.9039,29.1
3391,75.6,250.8,190.44,100.7,0.9134,28.3
3392,75.09,251.37,191.21,100.01,0.902,29.3
3393,74.61,251.39,191.86,99.61,0.9379,28.1
3394,74.24,251.24,192.35,99.67,0.9186,29.9
3395,73.36,249.76,192.1,100.6,0.932,28.2
3396,74.41,249.05,192.33,101.09,0.9299,29.0
3397,75.71,248.78,192.13,101.65,0.9187,28.9
3398,72.78,248.21,193.25,101.92,0.8644,28.9
3399,73.74,246.23,193.44,102.85,0.9532,28.5
3400,73.31,246.26,193.79,103.36,0.9,28.1
3401,71.63,245.55,193.83,104.34,0.9359,29.8
3402,69.56,246.45,194.75,104.26,0.9632,28.1
3403,69.59,246.98,195.03,104.42,0.9225,28.7
3404,69.89,247.84,194.91,103.84,0.9269,27.8
3405,70.45,246.29,194.52,103.89,0.9323,29.0
3406,70.58,246.07,194.29,103.76,0.8975,28.9
3407,72.78,244.75,194.12,104.39,0.9258,28.2
3408,73.58,244.95,195.31,104.11,0.8645,28.7
3409,72.26,244.87,196.57,103.88,0.8668,27.7
3410,71.27,243.84,197.77,103.81,0.8952,29.2
3411,68.49,243.06,198.33,103.41,0.9357,28.1
3412,70.25,242.62,197.98,103.02,0.9375,29.9
3413,69.72,240.56,197.77,102.61,0.8646,28.2
3414,71.99,241.29,197.16,101.06,0.8611,28.3
3415,70.85,240.08,195.82,100.52,0.9024,28.7
3416,70.42,238.39,196.87,100.29,0.8335,28.9
3417,69.73,239.69,197.4,98.57,0.9321,29.2
3418,69.77,240.67,198.3,97.96,0.8774,28.0
3419,69.65,239.25,197.63,98.18,0.8715,29.5
3420,68.57,237.82,197.38,98.44,0.8556,27.6
3421,68.96,235.93,197.71,98.98,0.923,29.6
3422,64.66,235.78,198.94,100.86,0.9555,28.7
3423,60.18,236.34,198.38,103.22,0.9808,28.6
3424,60.76,241.59,198.08,104.32,0.888,28.9
3425,59.29,246.96,198.0,105.3,0.937,28.1
3426,55.34,250.7,198.73,105.91,0.9668,28.9
3427,55.71,254.59,198.7,106.33,0.9685,27.6
3428,51.22,271.79,201.86,103.95,0.9038,29.2
3429,50.29,272.16,201.64,104.48,0.8688,27.4
3430,51.43,274.62,200.77,104.54,0.8391,29.1
3431,50.91,276.26,200.02,103.95,0.7364,28.0
3432,49.33,278.65,199.06,102.7,0.8058,28.2
3433,49.03,280.02,200.55,100.7,0.7008,28.5
3434,48.56,278.54,199.98,100.39,0.805,28.8
3435,47.16,278.24,200.07,100.1,0.8498,29.2
3436,47.07,277.56,200.76,99.35,0.8369,28.8
3437,45.41,277.42,201.96,98.55,0.8924,29.2
3438,45.39,275.74,201.95,99.82,0.9133,27.4
3439,44.41,274.95,202.2,100.77,0.8975,29.2
3440,42.53,273.42,203.03,100.74,0.9254,27.8
3441,43.41,272.38,203.2,99.87,0.9032,28.8
3442,42.19,271.24,204.47,99.53,0.9221,28.3
3443,42.25,270.68,204.69,100.33,0.9003,29.0
3444,41.18,269.27,205.51,100.51,0.8787,28.7
3445,38.65,268.86,207.02,99.43,0.9115,28.2
3446,39.56,267.73,206.96,99.62,0.8923,29.0
3447,40.48,267.68,207.83,99.27,0.9247,28.1
3448,38.97,266.43,207.95,99.49,0.8788,29.4
3449,42.32,265.98,207.44,98.9,0.8755,28.0
3450,40.2,266.4,207.44,98.41,0.8239,29.6
3451,40.13,266.34,207.93,98.01,0.9264,28.6
3452,39.04,264.98,207.36,98.14,0.8485,28.9
3453,43.14,263.06,207.06,98.99,0.9094,29.3
3454,40.42,263.29,207.34,98.72,0.8955,28.4
3455,39.97,261.46,207.85,98.27,0.9412,30.1
3456,38.84,260.63,206.53,99.04,0.8727,28.3
3457,38.39,260.96,205.36,98.83,0.9482,29.8
3458,40.5,261.29,203.71,99.18,0.8744,28.1
3459,41.35,260.03,205.38,98.29,0.9385,28.6
3460,37.83,259.86,206.19,98.05,0.8864,28.6
3461,40.42,259.67,206.47,98.1,0.9011,28.7
3462,40.3,260.77,205.11,97.43,0.9399,29.0
3463,43.2,259.69,205.49,97.8,0.9141,28.1
3464,42.11,259.81,207.41,96.85,0.9605,30.1
3465,45.17,260.99,205.96,97.09,0.956,28.1
3466,44.22,261.48,207.14,95.3,0.9524,29.3
3467,44.57,259.49,208.21,95.25,0.9743,28.0
3468,42.58,256.18,207.63,95.96,0.9556,28.8
3469,50.37,250.33,205.4,97.44,0.9561,28.7
3470,47.67,247.42,206.64,97.27,0.965,28.7
3471,50.2,246.42,205.87,95.81,0.9547,28.8
3472,52.94,242.43,206.81,95.82,0.9698,27.7
3473,54.26,238.76,209.69,95.32,0.9687,29.4
3474,58.28,235.86,211.64,95.32,0.9708,28.1
3475,54.32,232.69,212.03,95.5,0.9734,28.7
3476,57.88,232.9,212.15,94.59,0.9221,28.2
3477,56.78,231.93,213.25,94.92,0.9456,28.9
3478,55.63,233.89,213.27,95.79,0.9615,28.6
3479,56.99,236.5,212.28,95.53,0.945,27.9
3480,55.26,237.66,211.49,95.9,0.9117,29.6
3481,54.01,238.52,209.39,95.74,0.8688,27.9
3482,58.2,238.08,207.65,95.01,0.9202,29.3
3483,58.26,236.59,208.48,95.16,0.9189,27.6
3484,58.59,235.17,208.98,96.69,0.9402,29.1
3485,57.67,236.06,210.69,96.85,0.883,28.3
3486,59.5,236.8,210.62,97.55,0.8456,29.0
3487,60.41,237.36,211.45,96.89,0.9464,28.1
3488,57.83,238.06,211.1,98.1,0.9244,28.8
3489,57.61,240.05,211.22,98.83,0.8968,30.2
3490,56.94,242.35,211.28,99.56,0.9067,28.3
3491,55.9,245.82,210.9,99.68,0.943,28.5
3492,56.24,249.54,209.59,99.47,0.9387,27.5
3493,55.27,252.54,208.99,99.13,0.8989,28.6
3494,54.62,254.36,208.37,99.35,0.9565,27.6
3495,57.02,254.98,208.28,99.48,0.9282,28.8
3496,53.29,256.26,207.96,99.61,0.9477,28.0
3497,55.07,258.51,206.63,99.24,0.8522,29.0
3498,54.61,260.32,205.37,99.13,0.9141,28.9
3499,49.6,260.88,206.67,98.3,0.9473,28.4
3500,50.34,262.26,205.95,98.19,0.9478,29.6
3501,46.68,262.83,208.56,97.33,0.9004,27.9
3502,48.56,262.27,208.44,96.36,0.9234,28.7
3503,44.72,263.63,208.73,95.83,0.8185,27.6
3504,44.06,263.45,208.59,94.68,0.8904,29.3
3505,47.02,263.13,206.52,94.3,0.9208,28.4
3506,44.69,263.11,206.77,94.6,0.9388,29.0
3507,45.21,262.44,206.97,93.51,0.91,28.5
3508,45.72,261.29,208.38,92.66,0.9593,28.6
3509,43.15,259.53,208.77,93.29,0.9404,28.9
3510,42.2,260.32,207.72,93.74,0.9347,28.2
3511,41.93,259.92,209.01,92.15,0.9625,29.2
3512,41.92,259.69,209.5,90.88,0.9573,28.3
3513,41.6,258.26,209.67,90.63,0.9695,29.9
3514,42.6,257.94,209.58,90.06,0.9636,28.4
3515,42.88,258.1,208.94,89.74,0.9574,29.1
3516,42.1,255.46,207.91,90.67,0.9697,27.9
3517,44.24,255.03,207.02,90.26,0.9518,28.9
3518,44.8,255.1,207.57,89.35,0.9562,29.5
3519,45.24,255.44,208.22,88.49,0.9343,28.5
3520,47.19,255.79,208.94,88.08,0.9598,28.8
3521,47.07,254.09,208.77,88.17,0.9551,27.8
3522,49.82,252.79,209.56,87.75,0.9757,29.2
3523,50.85,251.75,210.01,87.85,0.9775,27.2
3524,52.26,250.13,210.59,88.81,0.9688,28.5
3525,57.43,250.05,210.94,89.51,0.9276,27.7
3526,54.0,249.94,210.7,89.29,0.9422,28.8
3527,57.22,249.95,210.19,89.64,0.8855,27.9
3528,55.89,249.22,210.08,89.9,0.9468,28.9
3529,59.28,248.61,209.49,90.21,0.9485,28.4
3530,56.29,249.32,209.99,90.42,0.9654,28.8
3531,61.65,249.12,211.17,89.71,0.942,29.4
3532,59.16,248.8,211.53,89.94,0.9678,28.0
3533,57.86,248.57,213.33,89.63,0.9336,29.2
3534,59.82,248.56,214.75,89.38,0.9132,27.7
3535,57.62,248.27,214.61,89.96,0.9134,28.5
3536,59.54,248.82,212.81,90.39,0.9467,27.4
3537,61.55,249.71,213.78,89.08,0.8785,29.1
3538,58.62,249.45,212.42,89.42,0.9538,27.9
3539,59.23,250.66,212.9,88.96,0.9065,28.8
3540,59.68,251.23,214.54,88.94,0.8852,28.2
3541,59.38,252.29,214.87,89.57,0.885,28.6
3542,58.46,252.9,215.91,89.61,0.8121,28.4
3543,53.64,255.2,224.24,84.36,0.7864,28.7
3544,50.41,256.18,230.62,80.47,0.8501,28.9
3545,48.34,256.67,235.4,77.89,0.8314,28.1
3546,46.51,256.85,238.68,76.05,0.8447,28.6
3547,47.18,257.59,240.42,74.58,0.924,28.0
3548,45.48,257.55,241.41,74.12,0.8977,28.9
3549,45.36,257.26,241.16,73.57,0.853,27.4
3550,46.31,256.85,242.37,72.86,0.9391,29.3
3551,44.91,255.36,242.93,73.3,0.9224,28.0
3552,44.73,254.98,243.62,73.54,0.9514,28.9
3553,41.01,255.0,244.21,73.47,0.9239,28.5
3554,41.95,254.69,244.95,73.06,0.9552,29.4
3555,43.99,252.17,244.2,73.04,0.8852,28.8
3556,41.76,250.54,244.54,73.19,0.9569,28.5
3557,39.95,250.55,244.37,73.1,0.9647,28.7
3558,38.57,249.61,244.53,72.47,0.8952,27.8
3559,41.21,248.57,243.22,71.71,0.9169,28.6
3560,40.24,247.94,243.29,71.28,0.9193,27.5
3561,42.98,247.58,243.26,70.17,0.905,29.0
3562,43.56,245.88,242.77,70.12,0.9518,28.0
3563,44.09,245.27,242.47,70.2,0.9365,29.2
3564,46.75,245.45,241.19,70.67,0.972,28.4
3565,45.78,246.19,241.69,70.61,0.9528,28.9
3566,45.0,246.33,241.83,71.22,0.9539,28.9
3567,45.81,246.82,240.96,71.01,0.9296,28.7
3568,46.62,247.51,241.36,70.61,0.9655,28.6
3569,47.19,249.25,241.4,70.55,0.9647,27.7
3570,48.84,251.31,240.33,70.09,0.9691,29.5
3571,47.39,253.13,241.12,69.18,0.9533,28.1
3572,48.15,253.26,239.45,69.13,0.9572,29.3
3573,47.76,255.31,240.04,68.36,0.9091,28.5
3574,47.88,257.44,239.58,68.1,0.9665,28.9
3575,49.92,257.6,239.06,68.34,0.9371,28.7
3576,51.55,257.59,237.35,68.93,0.8247,28.5
3577,47.95,257.2,237.69,69.37,0.914,30.3
3578,50.27,259.57,237.77,68.9,0.9108,28.5
3579,48.24,259.75,238.68,69.15,0.8907,29.1
3580,49.35,259.63,239.08,68.68,0.9589,28.0
3581,51.22,258.46,238.03,69.1,0.9393,28.6
3582,50.1,257.58,236.89,69.93,0.9226,28.1
3583,48.35,258.52,238.85,69.21,0.8764,28.9
3584,48.64,259.26,239.66,68.23,0.9267,28.1
3585,49.7,257.81,239.49,68.4,0.9362,28.6
3586,54.28,254.96,240.18,68.49,0.9315,28.6
3587,50.61,255.75,236.6,68.36,0.9407,27.8
3588,53.53,253.28,237.38,68.7,0.9417,29.0
3589,52.84,251.32,238.33,68.8,0.928,27.9
3590,53.95,252.18,235.15,67.81,0.9539,28.7
3591,51.77,252.47,236.48,67.94,0.9357,27.4
3592,52.37,252.79,237.58,67.95,0.971,28.8
3593,53.45,252.1,238.4,67.47,0.9382,27.5
3594,55.72,250.6,239.61,67.41,0.9529,28.4
3595,53.43,250.25,240.98,68.02,0.9464,28.0
3596,53.44,250.05,240.39,69.22,0.9514,29.2
3597,52.38,252.02,237.04,68.48,0.8693,28.7
3598,54.32,252.19,235.96,68.8,0.9515,29.1
3599,54.25,252.42,237.1,68.47,0.9353,28.4
3600,54.37,253.76,237.45,68.37,0.9489,27.6
3601,51.89,255.96,238.39,67.84,0.9071,28.9
3602,51.37,258.39,238.88,67.5,0.8168,27.9
3603,54.88,260.94,237.44,67.15,0.7933,29.4
3604,55.44,259.45,237.03,67.6,0.8673,28.1
3605,55.23,259.85,238.85,67.58,0.9314,29.2
3606,53.22,258.77,240.31,68.32,0.8802,27.8
3607,55.96,256.84,239.34,68.87,0.937,28.7
3608,56.87,254.87,240.32,69.35,0.9551,28.5
3609,57.65,252.12,240.26,70.15,0.9148,28.9
3610,61.17,246.58,231.13,77.47,0.9253,29.3
3611,58.61,233.92,231.9,73.93,0.9253,28.5
3612,55.2,237.88,235.44,71.73,0.9676,29.2
3613,56.62,238.2,237.52,70.59,0.9667,27.6
3614,55.96,237.08,240.76,69.49,0.9645,28.9
3615,55.25,236.3,243.96,68.97,0.9573,28.0
3616,53.38,236.44,243.21,69.84,0.9546,29.3
3617,51.89,238.36,243.85,69.36,0.9109,29.0
3618,50.73,240.19,244.21,69.32,0.97,28.2
3619,50.8,242.78,243.23,69.24,0.9518,29.5
3620,54.05,245.42,242.19,69.16,0.9279,27.8
3621,56.56,246.71,242.35,68.77,0.954,28.7
3622,57.42,247.15,242.43,70.06,0.8836,27.6
3623,58.34,248.73,238.83,69.63,0.8378,29.0
3624,62.64,245.19,239.02,70.15,0.9038,28.3
3625,60.52,230.63,237.97,71.51,0.9432,28.6
