frame,x1,y1,w,h,score,ms
516,43.99,252.89,222.96,67.63,0.8711,26.9
517,37.44,253.68,222.2,67.67,0.8816,29.2
518,54.36,257.54,219.31,66.68,0.84,26.9
519,52.09,263.35,216.3,66.6,0.9329,28.1
520,30.07,265.02,215.36,66.06,0.7364,27.1
521,44.93,265.54,212.28,66.96,0.8488,28.5
522,52.37,258.81,216.04,65.55,0.8627,27.1
523,46.1,263.77,216.81,64.52,0.8118,28.6
524,48.44,265.01,215.7,62.81,0.7224,27.4
525,46.55,267.99,213.26,62.82,0.8891,28.3
526,53.21,259.84,214.9,61.43,0.8506,27.4
527,51.43,262.13,211.81,63.04,0.8506,27.9
528,48.03,264.89,209.59,62.93,0.8148,27.5
529,54.62,255.39,211.05,61.39,0.8289,28.6
530,52.05,258.44,209.87,62.34,0.9245,27.3
531,48.98,261.31,211.62,62.38,0.8978,28.1
532,48.84,262.75,210.77,63.62,0.806,27.6
533,47.79,251.25,213.9,62.3,0.6599,28.7
534,53.95,258.48,213.71,62.17,0.8644,28.0
535,35.61,261.0,212.53,62.93,0.6877,28.5
536,48.35,260.94,210.8,64.41,0.7456,28.5
537,47.06,257.08,211.9,65.27,0.8555,27.9
538,43.78,258.14,213.63,64.41,0.7509,28.7
539,45.28,259.33,212.87,64.45,0.7669,27.9
540,52.38,258.66,212.47,64.65,0.8101,28.9
541,40.49,260.38,209.56,65.81,0.8577,27.5
542,38.96,258.14,210.64,66.68,0.7779,28.5
543,40.34,256.4,209.46,66.71,0.8188,27.3
544,38.62,260.17,209.04,66.61,0.7298,28.8
545,34.23,258.37,211.23,66.71,0.7032,27.8
546,25.67,263.7,212.22,66.7,0.8074,28.6
547,33.89,256.84,213.26,65.22,0.8108,27.1
548,35.15,261.75,213.01,64.9,0.8496,28.5
549,25.63,261.73,215.01,66.49,0.7741,28.0
550,18.82,263.69,212.38,69.02,0.9319,28.6
551,30.21,267.41,214.32,68.52,0.58,27.5
552,20.04,283.37,213.48,69.26,0.6379,28.2
553,31.8,289.78,214.7,69.04,0.6361,27.4
554,39.98,297.53,217.04,67.15,0.6148,27.8
555,33.37,298.1,214.68,67.37,0.8306,27.7
556,26.78,303.44,216.38,66.85,0.6271,28.1
557,28.54,306.85,216.66,68.77,0.8576,28.0
558,15.78,314.68,217.2,68.46,0.758,27.7
559,23.61,306.33,218.96,67.74,0.8524,28.1
560,19.26,307.6,220.63,70.0,0.8618,27.5
561,17.89,296.37,220.29,71.47,0.8417,28.6
562,13.98,298.93,220.72,73.12,0.9068,27.5
563,-7.05,296.24,224.75,70.94,0.7381,28.6
564,0.99,303.24,224.76,71.14,0.7531,27.4
565,12.85,288.96,224.43,71.95,0.8879,29.2
566,8.21,291.48,224.57,72.77,0.8402,27.2
567,9.39,283.02,229.42,71.68,0.8371,28.6
568,-0.66,287.04,229.43,72.73,0.9192,27.3
569,10.72,285.76,228.94,76.21,0.8767,28.1
570,18.02,286.07,229.09,76.26,0.9317,26.9
571,0.41,279.8,230.79,74.15,0.7317,28.6
572,3.72,285.94,233.44,72.51,0.7793,27.4
573,-9.42,291.2,231.89,72.54,0.6577,28.8
574,2.89,282.76,231.29,72.13,0.733,27.4
575,9.26,284.73,228.22,74.57,0.8942,28.5
576,2.45,275.64,229.0,73.93,0.9319,27.4
577,12.75,281.43,227.13,75.95,0.9296,28.2
578,8.8,284.27,225.89,76.65,0.7707,27.8
579,5.68,284.89,223.73,77.77,0.8561,28.7
580,6.1,275.12,228.95,74.55,0.8462,27.9
581,-15.37,289.82,227.98,74.46,0.7057,28.5
582,-16.03,284.18,226.48,74.08,0.8403,28.4
583,-10.98,277.3,226.04,72.54,0.8477,28.1
584,16.02,279.83,223.62,71.25,0.5339,28.4
585,10.8,283.12,224.62,71.65,0.7702,28.2
586,-7.08,289.33,224.11,71.4,0.8261,28.3
587,-25.49,286.47,223.45,71.03,0.6576,27.5
588,1.86,276.85,223.78,71.23,0.7117,29.0
589,7.63,278.49,221.69,72.31,0.8297,27.9
590,10.37,278.52,220.55,72.75,0.8658,28.5
591,-6.71,282.78,220.87,72.95,0.5428,27.3
592,2.22,277.84,220.94,72.29,0.7884,28.9
593,16.04,279.13,219.36,72.88,0.8113,27.7
594,6.25,280.13,218.49,74.63,0.8394,28.7
595,11.81,282.25,217.66,74.88,0.8529,27.4
596,7.47,283.94,219.42,75.64,0.7742,28.9
597,-10.06,277.93,218.21,74.73,0.595,27.6
598,-5.22,283.01,218.59,73.75,0.8146,28.1
599,1.55,285.01,220.96,73.45,0.8842,27.0
600,8.57,286.09,221.74,74.26,0.7265,28.8
601,21.12,286.04,221.25,76.83,0.7508,27.8
602,25.63,274.59,225.33,75.3,0.7342,28.8
603,7.5,285.42,227.65,73.25,0.7539,27.8
604,12.96,276.96,229.84,72.33,0.6104,28.5
605,25.71,279.69,227.51,72.81,0.8094,28.0
606,8.56,282.94,227.14,73.4,0.9115,28.1
607,11.11,284.25,225.56,75.34,0.7092,28.1
608,19.5,276.51,227.02,74.62,0.7041,28.2
609,7.14,283.5,224.72,74.7,0.83,28.5
610,-7.47,276.62,224.69,72.87,0.7246,27.9
611,2.12,281.28,223.97,73.85,0.6248,28.6
612,15.71,284.67,223.55,75.09,0.7103,27.8
613,-1.1,288.47,224.93,75.64,0.6395,28.6
614,34.07,275.55,226.99,75.1,0.8324,27.6
615,27.13,279.72,225.39,74.99,0.867,28.8
616,12.89,281.4,225.7,76.07,0.901,27.9
617,1.94,274.93,225.36,74.69,0.856,28.5
618,-0.29,282.04,222.31,76.03,0.845,27.2
619,5.78,284.96,224.06,75.37,0.8724,28.3
620,17.27,284.19,225.92,76.43,0.7834,26.9
621,-1.09,288.85,225.74,77.89,0.6757,28.3
622,-13.78,283.27,224.81,77.52,0.837,27.2
623,8.62,275.26,225.99,75.78,0.7894,28.6
624,-5.83,284.27,223.23,75.75,0.8916,27.6
625,1.13,287.38,224.4,75.8,0.7904,28.8
626,7.82,279.86,225.19,73.37,0.744,28.2
627,15.34,282.4,223.03,72.96,0.907,28.2
628,4.51,282.74,225.65,72.64,0.903,28.0
629,8.62,284.86,224.12,72.76,0.9146,28.5
630,-3.97,289.84,222.11,71.77,0.8379,28.2
631,9.42,279.33,222.24,70.22,0.8841,28.4
632,-4.32,287.13,220.32,69.95,0.8728,28.5
633,1.53,279.88,222.43,68.15,0.8787,28.0
634,0.74,284.46,220.44,69.88,0.7876,28.7
635,0.67,277.92,221.52,68.36,0.8551,27.8
636,1.44,282.03,220.13,68.82,0.7991,28.8
637,5.56,271.68,223.79,67.56,0.5665,27.6
638,13.59,276.32,225.32,66.48,0.8644,28.8
639,7.26,279.74,223.3,68.77,0.7862,27.4
640,14.78,269.29,228.03,67.11,0.8504,28.5
641,9.97,270.06,228.67,68.59,0.9047,27.2
642,18.94,271.56,225.37,71.78,0.9083,28.8
643,8.18,264.07,226.73,69.91,0.9014,27.1
644,6.71,270.1,223.83,69.82,0.6988,28.4
645,10.71,261.45,224.68,68.34,0.9099,27.3
646,6.17,264.62,223.78,68.89,0.8957,28.2
647,10.59,266.17,221.87,69.88,0.8197,27.4
648,19.68,255.1,220.63,69.12,0.8733,28.3
649,27.2,258.92,221.98,67.55,0.864,27.2
650,25.48,260.8,220.66,66.79,0.883,28.7
651,30.73,262.01,220.32,66.08,0.7731,28.0
652,26.53,263.91,218.91,66.37,0.7828,28.3
653,9.93,264.96,217.3,66.42,0.6949,28.1
654,40.62,257.17,218.22,65.36,0.6872,28.2
655,34.69,259.46,218.42,65.38,0.8259,28.4
656,32.15,262.52,217.49,64.98,0.7867,28.3
657,40.72,253.85,216.89,63.7,0.7411,28.7
658,38.12,257.38,214.63,63.32,0.8431,27.7
659,35.17,262.14,215.19,62.61,0.9031,28.5
660,31.33,255.89,217.03,61.2,0.8333,27.7
661,33.39,262.81,214.32,63.49,0.7551,28.9
662,36.13,262.19,213.01,63.55,0.6734,27.2
663,43.41,253.92,215.48,61.82,0.8259,28.7
664,42.57,258.95,212.7,62.28,0.6426,26.9
665,46.49,259.72,209.79,63.4,0.5728,28.4
666,48.37,261.28,207.4,64.74,0.7028,27.3
667,50.45,261.4,207.54,64.89,0.8499,28.5
668,48.61,262.05,205.93,65.56,0.6775,27.2
669,49.12,262.38,205.85,66.25,0.6927,27.8
670,45.58,265.17,206.34,65.93,0.6128,27.0
671,45.5,267.09,204.97,66.63,0.5117,28.6
672,48.41,268.76,205.12,66.06,0.5981,27.2
673,44.54,267.06,204.32,65.69,0.8193,27.9
674,44.45,267.66,203.68,65.77,0.6555,26.9
675,41.0,264.8,204.21,65.6,0.7409,28.7
676,42.15,264.52,204.21,66.17,0.7484,27.4
677,45.08,264.77,204.13,66.62,0.7296,27.9
678,48.8,266.18,205.04,65.95,0.6844,27.2
679,41.05,265.5,208.44,64.39,0.833,28.6
680,44.55,270.24,206.38,64.73,0.6791,27.2
681,41.25,271.09,207.83,63.93,0.6596,28.5
682,38.63,262.76,207.28,63.27,0.5801,27.4
683,42.95,265.84,205.48,64.2,0.5241,28.6
684,49.17,263.97,203.48,65.56,0.7121,27.7
685,48.56,264.33,202.49,65.76,0.6279,28.1
686,46.7,266.06,201.23,66.13,0.7218,27.6
687,51.58,265.62,199.59,66.38,0.4284,28.3
688,59.19,262.7,198.27,65.25,0.6798,27.9
689,59.38,265.05,197.64,65.45,0.3773,28.1
690,55.27,267.63,197.53,63.97,0.7076,28.0
691,54.47,259.84,196.21,64.28,0.8404,27.6
692,45.41,262.07,199.17,63.76,0.8514,28.2
693,45.45,264.95,197.6,64.38,0.5198,28.0
694,52.74,263.53,196.75,63.65,0.6908,28.8
695,46.92,265.62,197.11,63.84,0.7693,27.5
696,53.69,259.06,199.18,63.74,0.7214,28.7
697,47.89,260.52,200.33,64.48,0.6926,27.6
698,42.0,262.74,200.56,63.98,0.6052,28.8
699,53.34,265.47,199.38,63.73,0.6507,27.3
700,50.66,254.96,197.25,64.14,0.5637,28.0
701,41.41,257.06,197.57,64.05,0.7863,26.8
702,51.66,257.13,196.78,64.62,0.5673,28.5
703,33.32,259.23,194.4,64.73,0.5722,27.5
704,42.79,257.31,193.75,65.07,0.4588,28.6
705,31.67,258.31,191.24,66.26,0.532,27.1
706,39.47,257.61,190.46,65.64,0.6004,28.1
707,50.71,256.68,189.0,65.33,0.5149,27.0
708,43.45,254.59,188.28,65.32,0.6082,28.5
709,28.28,257.35,186.48,65.86,0.415,27.2
710,55.33,256.39,185.47,65.8,0.444,28.1
711,46.5,255.69,184.63,65.61,0.4148,26.8
712,42.7,257.98,183.85,65.53,0.3964,28.1
713,50.82,257.0,184.43,65.12,0.4169,27.0
714,44.54,259.38,184.2,65.02,0.3907,28.1
715,55.87,258.92,183.71,64.96,0.3129,27.0
716,46.5,259.25,184.01,65.05,0.6203,28.7
717,50.87,259.37,184.24,63.97,0.539,27.4
718,43.0,257.28,184.67,64.11,0.4484,28.7
719,49.89,258.4,185.09,63.76,0.377,28.1
720,57.95,258.54,183.85,63.42,0.385,28.2
721,49.43,261.11,183.7,63.14,0.6491,27.3
722,47.55,262.95,183.2,63.46,0.3127,28.2
723,42.96,265.66,182.74,63.65,0.3914,27.3
724,42.63,266.38,181.78,63.88,0.3523,28.1
725,39.07,267.65,180.75,64.36,0.2962,27.3
726,46.06,266.87,181.74,63.56,0.3837,28.1
727,55.82,264.11,181.62,63.26,0.2651,27.4
728,46.63,265.3,182.19,62.48,0.6725,28.0
729,37.41,267.72,182.13,61.68,0.6503,27.9
730,49.0,267.89,182.28,61.65,0.3986,28.4
731,56.78,265.5,181.61,61.69,0.6179,27.6
732,48.78,264.01,181.29,61.81,0.2092,28.4
733,54.55,261.53,180.35,61.89,0.4821,28.1
734,45.64,259.68,180.23,61.73,0.3151,27.9
735,27.18,263.0,179.25,61.95,0.2509,28.4
736,50.31,262.51,179.35,61.98,0.414,28.0
737,60.58,262.28,178.96,61.3,0.396,28.1
738,52.69,260.93,178.24,61.07,0.3649,27.1
739,30.57,263.37,177.06,61.06,0.3722,28.4
740,28.58,263.68,175.43,61.39,0.4511,27.7
741,50.81,252.8,174.53,61.3,0.6874,28.2
742,35.22,256.9,173.84,61.33,0.2339,27.2
743,29.32,259.48,172.24,61.05,0.5642,28.5
744,27.65,263.75,171.1,60.92,0.5004,27.2
745,46.31,252.38,170.34,61.17,0.4088,28.6
746,35.21,253.63,169.62,61.51,0.2726,27.3
747,26.01,255.63,168.23,61.97,0.4388,28.9
748,35.56,255.94,167.28,61.91,0.5223,27.4
749,26.95,259.54,167.84,61.85,0.274,28.3
750,21.19,262.44,166.94,62.1,0.3622,27.1
751,32.59,255.98,166.53,61.42,0.3167,28.7
752,26.16,258.57,165.66,61.58,0.6644,27.7
753,28.1,258.74,165.06,60.52,0.4215,28.4
754,23.67,257.87,163.79,60.2,0.6466,27.1
755,32.11,256.47,161.98,59.99,0.4908,28.2
756,18.72,256.74,162.02,59.22,0.6296,27.3
757,21.1,257.43,163.36,58.03,0.7062,28.3
758,24.73,255.15,162.75,57.91,0.6171,27.6
759,21.49,255.76,161.49,58.5,0.383,28.1
760,25.94,253.57,159.71,58.42,0.6543,27.5
761,19.81,256.06,158.2,58.81,0.4742,28.3
762,24.71,258.78,158.98,58.61,0.5627,28.0
763,32.03,247.64,159.07,57.28,0.7697,28.3
764,27.78,248.95,158.13,57.94,0.4845,28.5
765,23.09,250.76,158.07,58.64,0.401,28.4
766,27.07,252.71,158.53,57.9,0.7302,28.2
767,25.27,252.82,155.74,57.8,0.7235,27.8
768,20.08,255.93,155.45,57.65,0.4806,28.8
769,28.38,253.91,156.27,57.05,0.4877,27.8
770,22.2,254.39,155.88,56.7,0.5425,28.0
771,28.94,255.65,155.9,55.75,0.575,27.1
772,37.51,245.3,155.72,55.59,0.5233,28.3
773,25.3,247.03,156.15,56.18,0.4829,27.2
774,27.57,247.99,156.11,56.57,0.3767,29.1
775,30.56,250.57,156.68,56.32,0.3616,27.6
776,29.99,254.39,154.84,57.07,0.6519,28.1
777,26.33,258.01,154.91,56.85,0.1984,27.3
778,29.6,253.82,155.35,56.54,0.5782,29.0
779,35.0,253.36,155.31,56.29,0.7331,27.9
780,36.04,253.05,155.03,56.41,0.3557,28.2
781,27.39,255.22,155.16,56.41,0.2812,27.5
782,30.02,258.15,155.92,56.25,0.4599,28.0
783,28.72,259.65,156.83,55.74,0.386,27.4
784,27.84,260.42,157.25,55.71,0.3835,28.3
785,30.43,261.4,156.87,55.75,0.4416,27.6
786,24.83,262.23,156.88,55.86,0.4248,28.4
787,35.95,260.99,156.96,55.94,0.3775,28.2
788,25.79,261.68,157.61,56.36,0.3989,28.1
789,31.88,263.12,158.02,56.09,0.4225,28.3
790,37.44,262.24,158.08,56.02,0.6314,28.1
791,24.65,262.08,157.98,56.32,0.5413,28.8
792,23.96,260.11,158.01,56.43,0.4808,28.0
793,26.21,260.38,157.78,56.41,0.5908,28.2
794,26.64,258.84,159.49,56.18,0.4802,27.3
795,30.4,259.9,159.51,56.07,0.4403,28.5
796,18.35,259.99,160.54,56.44,0.4112,27.2
797,27.84,259.07,160.88,56.68,0.3895,28.9
798,22.86,263.68,161.61,56.51,0.4874,27.7
799,30.08,254.21,160.75,56.56,0.4911,28.7
800,24.08,257.09,160.47,57.19,0.3961,27.2
801,21.02,259.39,161.36,56.91,0.5154,28.6
802,27.08,262.44,162.49,56.96,0.5822,27.2
803,30.2,260.15,162.31,56.74,0.549,28.4
804,27.5,257.11,161.6,57.15,0.6629,27.2
805,31.07,259.01,164.7,56.28,0.6586,28.0
806,40.49,259.32,166.91,56.24,0.7277,27.4
807,35.45,259.54,168.48,56.58,0.8125,28.6
808,39.71,260.69,171.49,57.2,0.74,27.9
809,29.29,264.37,173.5,56.47,0.6622,28.0
810,36.98,253.79,174.25,57.84,0.6941,27.9
811,39.65,255.1,174.57,58.58,0.7107,27.8
812,41.21,257.06,174.44,59.02,0.7222,28.1
813,44.64,261.22,175.9,58.4,0.7329,27.5
814,37.91,261.16,177.38,58.84,0.7791,28.6
815,42.53,258.29,180.05,59.73,0.7928,27.5
816,49.62,262.47,181.77,59.47,0.705,28.7
817,41.88,265.61,182.76,59.02,0.6216,27.2
818,43.34,264.75,181.87,60.14,0.7901,28.5
819,40.39,266.77,181.51,60.77,0.713,26.9
820,47.97,266.94,184.93,60.35,0.6668,28.5
821,53.78,256.25,185.51,60.36,0.6763,27.3
822,49.57,259.87,186.8,61.93,0.8208,28.5
823,48.46,263.81,189.39,61.53,0.6675,27.5
824,49.95,266.55,190.6,61.68,0.6094,28.4
825,53.17,258.11,192.3,61.36,0.6537,27.7
826,50.93,261.97,194.13,61.63,0.7545,28.4
827,48.48,262.81,193.54,62.64,0.7232,27.9
828,51.26,261.95,194.57,63.09,0.7486,28.2
829,50.61,261.15,194.36,64.23,0.7643,27.6
830,43.71,266.49,194.26,64.13,0.5651,28.4
831,52.57,256.72,195.13,63.55,0.4501,28.3
832,48.46,259.96,198.0,63.06,0.7926,28.2
833,56.58,260.88,199.98,63.47,0.7829,28.1
834,51.86,261.86,200.85,63.4,0.647,27.7
835,55.08,258.91,202.25,65.31,0.7997,28.8
836,47.29,260.26,202.6,65.33,0.7411,27.4
837,43.4,263.66,203.62,65.36,0.7333,28.4
838,50.65,263.16,205.6,65.08,0.6805,27.4
839,44.03,261.46,208.38,65.58,0.6914,28.4
840,49.9,257.62,210.9,65.79,0.8424,27.3
841,49.47,260.59,211.55,65.87,0.6608,28.8
842,42.74,262.29,213.09,66.32,0.909,27.4
843,43.72,253.59,213.23,65.95,0.5248,28.9
844,50.09,259.21,215.9,65.85,0.6585,27.5
845,34.55,260.62,220.41,65.42,0.8671,28.1
846,37.89,260.05,221.47,67.23,0.8455,27.2
847,36.39,258.59,224.72,66.94,0.6874,28.4
848,41.01,256.5,225.13,66.28,0.723,27.4
849,40.56,256.84,227.21,66.84,0.7688,28.2
850,26.94,258.52,228.87,67.68,0.8486,27.3
851,28.03,263.72,232.1,67.28,0.8646,29.0
852,24.52,253.77,232.05,70.01,0.753,28.0
853,14.98,257.19,235.76,71.2,0.8324,28.2
854,23.68,258.86,239.16,70.21,0.8485,28.7
855,16.18,262.0,239.59,70.72,0.7068,28.5
856,20.99,256.41,245.51,71.2,0.8688,28.6
857,9.29,261.0,243.47,71.08,0.7965,27.2
858,1.99,251.63,245.47,73.09,0.774,28.8
859,19.22,254.09,247.68,74.46,0.7804,27.8
860,10.98,263.61,251.47,73.61,0.7969,28.8
861,0.28,254.62,251.32,74.25,0.7958,27.4
862,15.85,255.66,252.67,73.58,0.8797,28.9
863,8.06,260.74,253.61,73.62,0.816,27.9
864,14.67,260.81,253.01,74.24,0.8803,28.5
865,20.75,260.67,250.82,76.63,0.915,27.7
866,26.61,274.15,242.61,80.08,0.9573,28.5
867,23.71,279.95,243.85,79.8,0.8532,28.2
868,19.53,291.65,245.14,79.72,0.8764,28.0
869,10.48,296.05,248.92,78.82,0.7648,28.6
870,12.14,297.06,252.64,78.03,0.8561,27.6
871,9.72,302.78,249.79,81.15,0.817,28.8
872,17.22,305.64,250.02,79.64,0.8668,27.6
873,7.62,315.13,248.33,81.05,0.7067,28.6
874,0.04,322.74,247.21,80.58,0.7698,27.3
875,13.06,322.2,247.89,80.0,0.6714,28.7
876,15.97,322.26,250.33,78.75,0.7124,27.9
877,3.28,325.07,250.86,80.26,0.8187,29.2
878,20.15,325.42,251.32,80.3,0.7147,28.6
879,11.61,328.25,251.94,81.46,0.7449,28.3
880,2.44,328.77,252.52,81.63,0.6194,28.5
881,10.84,331.88,252.55,81.5,0.6006,28.6
882,4.15,334.54,254.85,81.3,0.6979,29.2
883,15.89,324.89,254.01,81.9,0.6715,27.8
884,13.69,329.52,251.96,83.48,0.8227,28.8
885,15.61,313.97,257.46,81.76,0.859,27.6
886,2.49,320.23,258.72,82.98,0.8932,29.0
887,11.08,323.61,260.82,83.3,0.6484,27.7
888,10.94,323.68,260.34,86.52,0.8355,28.7
889,-16.45,316.63,261.44,86.28,0.7003,28.2
890,-9.6,323.8,264.02,86.05,0.7217,28.9
891,9.46,327.16,262.5,87.28,0.8787,28.9
892,5.63,330.28,261.33,90.15,0.7928,27.9
893,1.73,334.11,264.27,89.53,0.8168,29.3
894,-1.71,336.77,266.87,91.0,0.8377,27.6
895,-5.22,339.11,267.54,91.35,0.7845,29.1
896,-18.32,344.7,268.14,91.11,0.581,27.9
897,0.47,346.22,269.69,92.78,0.8562,29.1
898,-4.26,347.89,270.14,94.02,0.7672,28.1
899,13.07,333.22,274.13,91.18,0.7449,29.3
900,6.89,337.94,275.62,88.45,0.9062,28.5
901,-11.0,343.13,276.48,88.01,0.7686,28.9
902,12.77,344.73,276.75,87.35,0.9152,29.6
903,10.92,347.74,276.74,88.19,0.9208,28.4
904,7.42,346.08,273.93,89.05,0.9047,29.6
905,15.88,342.81,270.46,90.17,0.8997,27.9
906,19.78,342.75,267.9,90.57,0.9486,29.1
907,5.37,348.06,266.76,90.08,0.747,28.2
908,6.27,350.19,265.09,88.84,0.8465,29.2
909,3.52,354.53,265.76,87.96,0.865,28.6
910,6.38,356.8,266.45,88.54,0.7671,28.7
911,7.54,341.82,267.76,86.25,0.8621,29.2
912,3.28,345.35,268.95,85.54,0.911,28.1
913,7.07,347.82,268.26,84.07,0.9235,29.5
914,1.6,350.86,268.86,83.62,0.818,28.3
915,13.4,352.1,266.75,82.94,0.9294,29.5
916,11.51,355.04,271.78,82.54,0.9202,28.1
917,4.63,354.48,273.04,82.93,0.8352,29.5
918,2.87,355.53,271.13,83.55,0.8533,28.6
919,13.51,356.58,271.27,83.17,0.767,28.6
920,4.19,355.06,271.5,82.84,0.7263,29.0
921,20.53,355.17,269.28,82.85,0.867,28.0
922,16.07,351.7,267.45,84.2,0.9301,29.1
923,13.81,350.69,267.39,84.42,0.8608,28.1
924,17.34,350.62,266.76,85.26,0.8227,29.6
925,11.06,352.37,269.62,84.0,0.8327,27.6
926,20.71,352.08,269.77,83.61,0.7761,28.8
927,10.14,353.14,270.25,82.65,0.7456,28.1
928,9.83,356.01,270.03,82.7,0.8694,29.2
929,10.87,357.16,269.35,83.87,0.7877,28.2
930,1.69,343.77,272.11,83.67,0.903,28.8
931,14.99,343.71,270.83,84.65,0.9118,28.5
932,25.84,344.9,271.02,85.2,0.7746,28.5
933,21.15,328.67,269.98,85.61,0.8658,28.9
934,29.31,316.58,271.43,86.86,0.6951,27.9
935,35.82,318.95,275.18,87.73,0.6678,29.0
936,41.5,303.07,278.29,86.12,0.3666,27.6
937,29.82,289.61,280.98,85.85,0.3043,29.3
938,30.85,290.42,281.04,85.42,0.3195,28.1
939,32.69,277.75,282.65,84.99,0.2192,29.0
940,31.79,281.51,282.59,84.72,0.2028,28.4
941,20.06,264.31,283.77,84.28,0.1421,29.0
942,3.89,271.56,284.46,84.41,0.1352,29.4
943,14.7,271.18,284.62,83.95,0.5449,28.1
944,23.4,255.76,285.89,85.32,0.5137,29.5
945,17.49,261.63,286.81,84.8,0.4659,27.9
946,18.53,263.38,285.89,85.16,0.4822,29.4
947,12.61,264.77,284.94,86.35,0.7833,29.0
948,12.96,266.76,284.95,86.27,0.8964,28.8
949,4.27,274.51,285.36,86.24,0.6888,29.3
950,-8.59,282.98,285.85,87.44,0.6385,27.9
951,6.0,286.47,284.05,88.08,0.8732,29.6
952,1.51,290.29,279.83,88.78,0.84,28.2
953,-4.21,295.96,275.34,88.57,0.733,28.7
954,-15.47,307.66,275.61,88.51,0.5105,28.1
955,-8.34,297.23,276.43,89.1,0.689,28.7
956,3.22,303.09,276.38,88.37,0.5377,29.1
957,-6.58,307.15,275.58,89.68,0.7056,28.1
958,-10.8,312.23,274.59,89.04,0.496,29.3
959,-5.02,301.15,277.7,89.19,0.893,27.6
960,9.87,303.0,275.57,89.33,0.5029,29.3
961,7.44,301.25,273.49,90.12,0.7137,28.2
962,-1.94,290.61,274.65,90.75,0.7843,29.1
963,-15.61,299.92,274.36,90.55,0.609,28.8
964,-8.13,286.68,276.91,89.38,0.5072,28.9
965,8.28,291.2,276.81,88.61,0.5974,29.5
966,3.5,295.43,277.48,87.55,0.5282,28.5
967,-7.46,283.9,278.56,87.08,0.4505,29.7
968,-22.96,288.48,279.42,86.58,0.6371,28.0
969,-18.72,278.85,280.2,86.35,0.5834,29.4
970,-16.97,286.65,280.93,86.27,0.6284,28.5
971,-12.1,290.23,279.21,87.87,0.7463,28.9
972,-7.31,277.54,282.38,87.15,0.5209,29.5
973,-31.08,287.16,283.53,86.62,0.4595,28.3
974,6.31,284.14,281.39,86.8,0.6362,29.3
975,-3.49,270.43,283.99,87.12,0.61,28.1
976,1.42,274.01,285.19,86.98,0.7138,29.5
977,-11.15,262.46,287.19,87.71,0.6507,28.2
978,-4.4,264.77,289.11,86.56,0.6452,28.9
979,-10.5,264.29,289.63,86.93,0.646,28.7
980,-11.8,265.84,289.36,87.31,0.5847,29.1
981,-1.34,251.65,291.46,87.07,0.6227,29.9
982,-13.45,255.3,291.3,86.36,0.554,28.4
983,-23.0,261.28,289.99,85.24,0.7487,29.1
984,-11.83,248.66,292.45,84.85,0.4267,27.8
985,-20.98,253.31,291.95,84.53,0.4802,28.8
986,-1.25,253.5,289.6,84.77,0.499,28.2
987,1.46,253.51,289.42,86.5,0.7017,28.8
988,-1.62,252.34,288.66,87.46,0.5728,29.6
989,8.82,250.36,288.75,87.65,0.5509,28.3
990,5.91,246.8,289.0,86.75,0.3726,29.5
991,-11.7,252.96,288.32,86.42,0.369,27.7
992,4.54,238.79,286.91,86.29,0.5951,29.0
993,-6.23,246.75,284.34,86.51,0.3957,28.1
994,-0.78,246.66,282.23,85.83,0.5261,29.1
995,3.66,248.17,279.81,85.8,0.4765,28.9
996,11.17,243.66,277.97,85.86,0.5244,28.3
997,5.68,242.74,277.26,84.81,0.492,29.3
998,9.28,243.73,278.45,84.89,0.676,28.3
999,13.49,242.43,277.16,84.3,0.5737,29.4
1000,2.67,243.81,276.21,83.49,0.5977,27.8
1001,11.73,244.32,273.55,82.92,0.5959,29.2
1002,-1.57,245.99,273.28,82.84,0.5217,28.1
1003,5.28,248.49,273.98,82.09,0.3045,28.5
1004,18.94,232.2,274.54,82.3,0.4886,28.2
1005,-3.52,236.68,273.15,81.85,0.4118,29.0
1006,2.22,242.02,272.35,81.85,0.5061,29.0
1007,9.88,240.7,269.11,81.63,0.6422,27.8
1008,15.78,239.24,268.77,81.29,0.6394,29.3
1009,20.22,240.52,265.66,80.54,0.6778,28.2
1010,19.96,243.28,263.48,79.54,0.4632,28.7
1011,0.92,247.6,260.71,79.13,0.5192,27.4
1012,24.67,229.36,262.31,78.01,0.5318,28.9
1013,21.99,232.33,263.95,78.21,0.438,28.2
1014,23.05,234.04,265.07,78.09,0.5328,28.7
1015,18.45,235.65,265.19,79.12,0.5034,28.6
1016,13.08,238.77,267.55,79.9,0.665,28.3
1017,7.12,243.96,267.37,80.67,0.7968,29.4
1018,11.53,250.3,264.07,81.24,0.8039,28.1
1019,9.8,250.13,259.96,80.84,0.8022,29.4
1020,8.12,239.08,258.89,80.9,0.7376,28.2
1021,10.38,241.97,258.25,80.7,0.7776,29.0
1022,21.71,243.6,255.84,80.56,0.6844,28.4
1023,17.34,242.58,256.05,79.56,0.6409,28.6
1024,5.75,247.29,254.9,79.77,0.9017,29.2
1025,2.63,250.03,255.29,79.68,0.5343,28.1
1026,-4.1,238.21,253.5,80.3,0.8154,28.8
1027,11.09,247.79,251.96,79.88,0.5664,27.4
1028,13.98,247.15,248.07,80.68,0.6552,29.1
1029,6.59,238.44,248.91,80.65,0.547,27.5
1030,17.24,243.72,247.5,79.78,0.6007,28.6
1031,26.48,245.18,245.35,79.49,0.6275,27.7
